Brand by Gender,Designer,Start Year,End Year,Tenure,Start Decade,Culmulative Year,Culmulative Tenure,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
Dior Women,Gianfranco Ferré,1990.0,1996.0,7,1990s,1992.0,3,,,,,,,,,,,,,,,,
Dior Women,Gianfranco Ferré,1990.0,1996.0,7,1990s,1993.0,4,,,,,,,,,,,,,,,,
Dior Women,Gianfranco Ferré,1990.0,1996.0,7,1990s,1994.0,5,,,,,,,,,,,,,,,,
Dior Women,Gianfranco Ferré,1990.0,1996.0,7,1990s,1995.0,6,,,,,,,,,,,,,,,,
Dior Women,Gianfranco Ferré,1990.0,1996.0,7,1990s,1996.0,7,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,1997.0,1,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,1998.0,2,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,1999.0,3,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2000.0,4,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2001.0,5,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2002.0,6,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2003.0,7,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2004.0,8,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2005.0,9,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2006.0,10,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2007.0,11,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2008.0,12,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2009.0,13,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2010.0,14,,,,,,,,,,,,,,,,
Dior Women,John Galliano,1997.0,2011.0,15,1990s,2011.0,15,,,,,,,,,,,,,,,,
Dior Women,Raf Simons,2012.0,2015.0,4,2010s,2012.0,1,,,,,,,,,,,,,,,,
Dior Women,Raf Simons,2012.0,2015.0,4,2010s,2013.0,2,,,,,,,,,,,,,,,,
Dior Women,Raf Simons,2012.0,2015.0,4,2010s,2014.0,3,,,,,,,,,,,,,,,,
Dior Women,Raf Simons,2012.0,2015.0,4,2010s,2015.0,4,,,,,,,,,,,,,,,,
Dior Women,Maria Grazia Chiuri,2016.0,2024.0,9,2010s,2016.0,1,,,,,,,,,,,,,,,,
Dior Women,Maria Grazia Chiuri,2016.0,2024.0,9,2010s,2017.0,2,,,,,,,,,,,,,,,,
Dior Women,Maria Grazia Chiuri,2016.0,2024.0,9,2010s,2018.0,3,,,,,,,,,,,,,,,,
Dior Women,Maria Grazia Chiuri,2016.0,2024.0,9,2010s,2019.0,4,,,,,,,,,,,,,,,,
Dior Women,Maria Grazia Chiuri,2016.0,2024.0,9,2010s,2020.0,5,,,,,,,,,,,,,,,,
Dior Women,Maria Grazia Chiuri,2016.0,2024.0,9,2010s,2021.0,6,,,,,,,,,,,,,,,,
Dior Women,Maria Grazia Chiuri,2016.0,2024.0,9,2010s,2022.0,7,,,,,,,,,,,,,,,,
Dior Women,Maria Grazia Chiuri,2016.0,2024.0,9,2010s,2023.0,8,,,,,,,,,,,,,,,,
Dior Women,Maria Grazia Chiuri,2016.0,2024.0,9,2010s,2024.0,9,,,,,,,,,,,,,,,,
Dior Women,Jonathan Anderson,2024.0,2024.0,1,2020s,2024.0,1,,,,,,,,,,,,,,,,
Dior Men,Hedi Slimane,2001.0,2007.0,7,2000s,2001.0,1,,,,,,,,,,,,,,,,
Dior Men,Hedi Slimane,2001.0,2007.0,7,2000s,2002.0,2,,,,,,,,,,,,,,,,
Dior Men,Hedi Slimane,2001.0,2007.0,7,2000s,2003.0,3,,,,,,,,,,,,,,,,
Dior Men,Hedi Slimane,2001.0,2007.0,7,2000s,2004.0,4,,,,,,,,,,,,,,,,
Dior Men,Hedi Slimane,2001.0,2007.0,7,2000s,2005.0,5,,,,,,,,,,,,,,,,
Dior Men,Hedi Slimane,2001.0,2007.0,7,2000s,2006.0,6,,,,,,,,,,,,,,,,
Dior Men,Hedi Slimane,2001.0,2007.0,7,2000s,2007.0,7,,,,,,,,,,,,,,,,
Dior Men,Kris Van Assche,2007.0,2018.0,12,2000s,2007.0,1,,,,,,,,,,,,,,,,
Dior Men,Kris Van Assche,2007.0,2018.0,12,2000s,2008.0,2,,,,,,,,,,,,,,,,
Dior Men,Kris Van Assche,2007.0,2018.0,12,2000s,2009.0,3,,,,,,,,,,,,,,,,
Dior Men,Kris Van Assche,2007.0,2018.0,12,2000s,2010.0,4,,,,,,,,,,,,,,,,
